DowntimeID,Production_Date,Location,Downtime_Category,ProcessArea,Downtime,Downtime_Duration
327,2023-09-18 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
328,2023-09-18 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
329,2023-09-18 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,20
330,2023-09-18 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
331,2023-09-18 0:00,Plant A,Planned Downtime,Planned,Safety Training,90
332,2023-09-18 0:00,Plant A,Planned Downtime,Planned,Startup,8
333,2023-09-18 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,26
334,2023-09-18 0:00,Plant A,Unplanned Downtime,Cyclone,Z Box Jam,6
335,2023-09-18 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,91
336,2023-09-18 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,6
337,2023-09-18 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
338,2023-09-18 0:00,Plant A,Unplanned Downtime,Conveyors,West Conveyor,15
339,2023-09-19 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
340,2023-09-19 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
341,2023-09-19 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
342,2023-09-19 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
343,2023-09-19 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
344,2023-09-19 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
345,2023-09-19 0:00,Plant A,Planned Downtime,Planned,Startup,8
346,2023-09-19 0:00,Plant A,Schedule Exception,UnControllables,Un-Controlled Power Failure *1,14
347,2023-09-19 0:00,Plant A,Schedule Exception,UnControllables,Explosion,80
348,2023-09-19 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,132
349,2023-09-19 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,3
350,2023-09-19 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,13
351,2023-09-19 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Jam,20
352,2023-09-19 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,13
353,2023-09-20 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
354,2023-09-20 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
355,2023-09-20 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
356,2023-09-20 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
357,2023-09-20 0:00,Plant A,Planned Downtime,Planned,Startup,15
358,2023-09-20 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,218
359,2023-09-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,43
360,2023-09-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,3
361,2023-09-20 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,16
362,2023-09-20 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,13
363,2023-09-21 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
364,2023-09-21 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
365,2023-09-21 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
366,2023-09-21 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
367,2023-09-21 0:00,Plant A,Planned Downtime,Planned,Startup,16
368,2023-09-21 0:00,Plant A,Unplanned Downtime,Others,Other 1 ,20
369,2023-09-21 0:00,Plant A,Planned Downtime,Planned,Safety Updates,65
370,2023-09-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,139
371,2023-09-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,9
372,2023-09-21 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,29
373,2023-09-22 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
374,2023-09-22 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
375,2023-09-22 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
376,2023-09-22 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
377,2023-09-22 0:00,Plant A,Planned Downtime,Planned,Startup,27
378,2023-09-22 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,30
379,2023-09-22 0:00,Plant A,Schedule Exception,UnControllables,Short Staff,30
380,2023-09-22 0:00,Plant A,Planned Downtime,Planned,Safety Updates,60
381,2023-09-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,23
382,2023-09-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,3
383,2023-09-22 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,12
384,2023-09-22 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,13
385,2023-09-23 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
386,2023-09-23 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
387,2023-09-23 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
388,2023-09-23 0:00,Plant A,Planned Downtime,Planned,Startup,15
389,2023-09-23 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,5
390,2023-09-23 0:00,Plant A,Planned Downtime,Planned,Hazard analysis/Safety intiative,90
391,2023-09-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,30
392,2023-09-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,4
393,2023-09-23 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,34
394,2023-09-25 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
395,2023-09-25 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
396,2023-09-25 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
397,2023-09-25 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
398,2023-09-25 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
399,2023-09-25 0:00,Plant A,Planned Downtime,Planned,Safety Training,55
400,2023-09-25 0:00,Plant A,Planned Downtime,Planned,Startup,7
401,2023-09-25 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Jam,45
402,2023-09-25 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,10
403,2023-09-25 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,73
404,2023-09-25 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,32
405,2023-09-25 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,18
406,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
407,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
408,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
409,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,20
410,2023-09-26 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
411,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Safety Training,20
412,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Startup,5
413,2023-09-26 0:00,Plant A,Planned Downtime,Planned,Delay of planned maintenance,10
414,2023-09-26 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,7
415,2023-09-26 0:00,Plant A,Unplanned Downtime,Main Motor Engine,DC Cooldown,177
416,2023-09-26 0:00,Plant A,Unplanned Downtime,Mills,Shaker Jam,8
417,2023-09-26 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,12
418,2023-09-26 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,15
419,2023-09-26 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,5
420,2023-09-26 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,7
421,2023-09-27 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
422,2023-09-27 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
423,2023-09-27 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
424,2023-09-27 0:00,Plant A,Planned Downtime,Planned,Safety Training,120
425,2023-09-27 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,15
426,2023-09-27 0:00,Plant A,Planned Downtime,Planned,Safety Updates,165
427,2023-09-27 0:00,Plant A,Unplanned Downtime,Main Motor Engine,DC Cooldown,240
428,2023-09-28 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
429,2023-09-28 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
430,2023-09-28 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
431,2023-09-28 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,15
432,2023-09-28 0:00,Plant A,Planned Downtime,Planned,Safety Updates,525
433,2023-09-29 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
434,2023-09-29 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
435,2023-09-29 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
436,2023-09-29 0:00,Plant A,Planned Downtime,Planned,Morning Meeting,15
437,2023-09-29 0:00,Plant A,Planned Downtime,Planned,Safety Updates,525
438,2023-08-01 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
439,2023-08-01 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
440,2023-08-01 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
441,2023-08-01 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
442,2023-08-01 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,20
443,2023-08-01 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
444,2023-08-01 0:00,Plant A,Planned Downtime,Planned,Startup,10
445,2023-08-01 0:00,Plant A,Unplanned Downtime,Conveyors,Transfer Belt,19
446,2023-08-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,16
447,2023-08-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,6
448,2023-08-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,37
449,2023-08-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,41
450,2023-08-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
451,2023-08-01 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,7
452,2023-08-01 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,21
453,2023-08-02 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
454,2023-08-02 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
455,2023-08-02 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
456,2023-08-02 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
457,2023-08-02 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
458,2023-08-02 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
459,2023-08-02 0:00,Plant A,Planned Downtime,Planned,Startup,4
460,2023-08-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,8
461,2023-08-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,7
462,2023-08-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,30
463,2023-08-02 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,16
464,2023-08-02 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Jam,18
465,2023-08-02 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Pullcord,4
466,2023-08-02 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,9
467,2023-08-03 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
468,2023-08-03 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
469,2023-08-03 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
470,2023-08-03 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
471,2023-08-03 0:00,Plant A,Planned Downtime,Planned,Startup,4
472,2023-08-03 0:00,Plant A,Unplanned Downtime,Mills,Mill Hydraulics,7
473,2023-08-03 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,8
474,2023-08-03 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,2
475,2023-08-03 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,22
476,2023-08-03 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,8
477,2023-08-03 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,3
478,2023-08-03 0:00,Plant A,Unplanned Downtime,Conveyors,East Conveyor,32
479,2023-08-03 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,59
480,2023-08-03 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,35
481,2023-08-04 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
482,2023-08-04 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
483,2023-08-04 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
484,2023-08-04 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
485,2023-08-04 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,60
486,2023-08-04 0:00,Plant A,Planned Downtime,Planned,Safety Training,8
487,2023-08-04 0:00,Plant A,Planned Downtime,Planned,Startup,10
488,2023-08-04 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,7
489,2023-08-04 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,5
490,2023-08-04 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Belt,4
491,2023-08-04 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,17
492,2023-08-04 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,6
493,2023-08-04 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,3
494,2023-08-08 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
495,2023-08-08 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
496,2023-08-08 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
497,2023-08-08 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
498,2023-08-08 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
499,2023-08-08 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
500,2023-08-08 0:00,Plant A,Planned Downtime,Planned,Startup,7
501,2023-08-08 0:00,Plant A,Unplanned Downtime,Mills,Mill Hydraulics,15
502,2023-08-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,3
503,2023-08-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,16
504,2023-08-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,38
505,2023-08-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,11
506,2023-08-08 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,6
507,2023-08-08 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Conveyor,35
508,2023-08-08 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Pullcord,16
509,2023-08-09 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
510,2023-08-09 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
511,2023-08-09 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
512,2023-08-09 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,12
513,2023-08-09 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,25
514,2023-08-09 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
515,2023-08-09 0:00,Plant A,Planned Downtime,Planned,Startup,6
516,2023-08-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,14
517,2023-08-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,25
518,2023-08-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,5
519,2023-08-09 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,24
520,2023-08-09 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Conveyor,30
521,2023-08-09 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Pullcord,10
522,2023-08-09 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,6
523,2023-08-09 0:00,Plant A,Unplanned Downtime,Feedroll System,Trommel,5
524,2023-08-09 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,6
525,2023-08-10 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
526,2023-08-10 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,30
527,2023-08-10 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
528,2023-08-10 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,15
529,2023-08-10 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
530,2023-08-10 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
531,2023-08-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,12
532,2023-08-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,12
533,2023-08-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,12
534,2023-08-10 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,5
535,2023-08-10 0:00,Plant A,Unplanned Downtime,Main Motor Engine,Electrical Misc,30
536,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
537,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
538,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
539,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,3
540,2023-08-11 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
541,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
542,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Startup,3
543,2023-08-11 0:00,Plant A,Planned Downtime,Planned,Delay of planned maintenance,39
544,2023-08-11 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,6
545,2023-08-11 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,3
546,2023-08-11 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,12
547,2023-08-11 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,15
548,2023-08-11 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,6
549,2023-08-11 0:00,Plant A,Unplanned Downtime,Conveyors,Primary Pullcord,75
550,2023-08-11 0:00,Plant A,Unplanned Downtime,Conveyors,ECS 1 Feeder Belt,38
551,2023-08-14 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
552,2023-08-14 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
553,2023-08-14 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
554,2023-08-14 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
555,2023-08-14 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
556,2023-08-14 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
557,2023-08-14 0:00,Plant A,Planned Downtime,Planned,Startup,10
558,2023-08-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,19
559,2023-08-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,45
560,2023-08-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,3
561,2023-08-14 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
562,2023-08-14 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Jam,102
563,2023-08-15 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
564,2023-08-15 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
565,2023-08-15 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
566,2023-08-15 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
567,2023-08-15 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
568,2023-08-15 0:00,Plant A,Planned Downtime,Planned,Safety Training,15
569,2023-08-15 0:00,Plant A,Planned Downtime,Planned,Startup,7
570,2023-08-15 0:00,Plant A,Schedule Exception,UnControllables,Fires,4
571,2023-08-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,8
572,2023-08-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,68
573,2023-08-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,11
574,2023-08-15 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,4
575,2023-08-15 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 2 Jam,119
576,2023-08-15 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 3 Pullcord,2
577,2023-08-16 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
578,2023-08-16 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
579,2023-08-16 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
580,2023-08-16 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
581,2023-08-16 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,15
582,2023-08-16 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
583,2023-08-16 0:00,Plant A,Planned Downtime,Planned,Startup,7
584,2023-08-16 0:00,Plant A,Unplanned Downtime,Feedroll System,Infeed Jam,9
585,2023-08-16 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Jam,20
586,2023-08-16 0:00,Plant A,Unplanned Downtime,Mills,Shaker Jam,45
587,2023-08-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Jam,27
588,2023-08-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,69
589,2023-08-16 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,15
590,2023-08-16 0:00,Plant A,Unplanned Downtime,Conveyors,Dirt 1 Pullcord,13
591,2023-08-16 0:00,Plant A,Unplanned Downtime,Mills,Stacker Belt Jam,8
592,2023-08-17 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
593,2023-08-17 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
594,2023-08-17 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
595,2023-08-17 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,8
596,2023-08-17 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,30
597,2023-08-17 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
598,2023-08-17 0:00,Plant A,Planned Downtime,Planned,Startup,7
599,2023-08-17 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Jam,10
600,2023-08-17 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Belt,140
601,2023-08-17 0:00,Plant A,Unplanned Downtime,Feedroll System,Feed roll Tripped,17
602,2023-08-17 0:00,Plant A,Unplanned Downtime,Mills,Mill Hydraulics,10
603,2023-08-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Jam,14
604,2023-08-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,29
605,2023-08-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,5
606,2023-08-17 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Electric,5
607,2023-08-17 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 1 Jam,34
608,2023-08-17 0:00,Plant A,Unplanned Downtime,Conveyors,NFC 2 Jam,20
609,2023-08-18 0:00,Plant A,Planned Downtime,Planned,Coffee Break #1 ,15
610,2023-08-18 0:00,Plant A,Planned Downtime,Planned,Coffee Break #2 ,15
611,2023-08-18 0:00,Plant A,Planned Downtime,Planned,Lunch Break ,30
612,2023-08-18 0:00,Plant A,Planned Downtime,Planned,Pre-shift Inspection,10
613,2023-08-18 0:00,Plant A,Planned Downtime,Planned,5S / Routine Cleaning,20
614,2023-08-18 0:00,Plant A,Planned Downtime,Planned,Safety Training,10
615,2023-08-18 0:00,Plant A,Planned Downtime,Planned,Startup,10
616,2023-08-18 0:00,Plant A,Unplanned Downtime,Main Motor Engine,Machine Misc,5
617,2023-08-18 0:00,Plant A,Unplanned Downtime,Feedroll System,Infeed Jam,126
618,2023-08-18 0:00,Plant A,Unplanned Downtime,Magnet,Mag 1 Electric,3
619,2023-08-18 0:00,Plant A,Unplanned Downtime,Magnet,Mag 2 Electric,9
620,2023-08-18 0:00,Plant A,Unplanned Downtime,Magnet,Mag 3 Jam,33
